Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Company,Date,Volatility_30d,Daily_Change,Daily_Change_Abs,MA_7,MA_30,Volume_MA_7,Volume_Ratio,Daily_Range
22.60985973551052,22.66808388480105,22.464303063991185,22.58074951171875,27400,0.0,0.0,LNVGY,Lenovo Group Limited,2025-06-17 00:00:00-04:00,1.0105084607462589,-0.011469850029821704,-0.26200294494628906,22.90374674115862,23.408806228637694,116585.71428571429,0.23502021811052567,0.9024537502801149
22.43519288561823,22.52252540802383,22.367264711308426,22.41578483581543,23900,0.0,0.0,LNVGY,Lenovo Group Limited,2025-06-18 00:00:00-04:00,1.0264648166470802,-0.007305544743663517,-0.1649646759033203,22.82473019191197,23.37322565714518,115914.28571428571,0.206186837564703,0.6926400206489025
22.706898226093923,22.99801342117352,22.231412110069435,22.25082015991211,24700,0.0,0.0,LNVGY,Lenovo Group Limited,2025-06-20 00:00:00-04:00,1.041160738939349,-0.007359308501201478,-0.1649646759033203,22.736009870256698,23.356082344055174,113914.28571428571,0.21682969651366943,3.445272154440505
21.930594777218655,23.298830828882128,21.930594777218655,22.48371124267578,37300,0.0,0.0,LNVGY,Lenovo Group Limited,2025-06-23 00:00:00-04:00,1.0479143403184814,0.010466629144001427,0.23289108276367188,22.627881731305802,23.34670206705729,89728.57142857143,0.41569813723929305,6.085454651572191
22.93008419006509,23.133865002315577,22.93008419006509,23.095048904418945,31200,0.0,0.0,LNVGY,Lenovo Group Limited,2025-06-24 00:00:00-04:00,1.0486043268041114,0.027190246981236843,0.6113376617431641,22.598770141601562,23.34314397176107,66985.71428571429,0.4657709532949456,0.8823571367778951
23.82283525814706,23.82283525814706,22.425488980259615,22.716602325439453,20400,0.0,0.0,LNVGY,Lenovo Group Limited,2025-06-25 00:00:00-04:00,0.9789132856237034,-0.016386480952940596,-0.3784465789794922,22.626495633806503,23.253545570373536,63685.71428571428,0.32032301480484526,6.151211602285298
22.959196366276036,23.32794189453125,22.93978831724083,23.32794189453125,22600,0.0,0.0,LNVGY,Lenovo Group Limited,2025-06-26 00:00:00-04:00,0.905327048813866,0.02691157596253646,0.6113395690917969,22.69580841064453,23.190147399902344,26785.714285714286,0.8437333333333333,1.6638997946981995
23.162976913799156,23.357051849365234,23.15327288939284,23.357051849365234,34500,0.0,0.0,LNVGY,Lenovo Group Limited,2025-06-27 00:00:00-04:00,0.8311444197486186,0.0012478578249892625,0.029109954833984375,22.80670874459403,23.13192456563314,27800.0,1.2410071942446044,0.8724515460538781
23.240608382499044,23.376461029052734,23.172680208368703,23.376461029052734,24900,0.0,0.0,LNVGY,Lenovo Group Limited,2025-06-30 00:00:00-04:00,0.8010709984132687,0.0008309772916836877,0.0194091796875,22.943948200770787,23.09990202585856,27942.85714285714,0.8911042944785277,0.8717351203450691
22.5031186873738,23.589943539185256,22.5031186873738,23.434682846069336,38700,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-01 00:00:00-04:00,0.7579797528368636,0.0024906172471634846,0.05822181701660156,23.11307144165039,23.0636744817098,29942.85714285714,1.2924618320610688,4.63767680983892
24.00720762124385,24.00720762124385,23.046531377505005,23.40557289123535,39200,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-02 00:00:00-04:00,0.6817028397061721,-0.0012421740471246778,-0.029109954833984375,23.244765962873185,23.01515547434489,30214.285714285714,1.2973995271867613,4.10447652019912
24.802918818882944,24.802918818882944,23.958689032853208,23.99750328063965,23800,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-03 00:00:00-04:00,0.6099041762736825,0.025290147442874833,0.5919303894042969,23.373688016619003,22.984426752726236,29157.14285714286,0.8162665360117589,3.5179900848720003
23.968392088860437,23.968392088860437,23.29882922120942,23.48320198059082,37700,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-07 00:00:00-04:00,0.4964077090740332,-0.02143145034857641,-0.5143013000488281,23.483202253069198,22.935907745361327,31628.571428571428,1.1919602529358628,2.851241786381684
23.774315885897174,24.570027386758,23.774315885897174,23.890762329101562,28900,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-08 00:00:00-04:00,0.5007288844237673,0.017355399355147405,0.4075603485107422,23.563605172293528,22.93817202250163,32528.571428571428,0.8884497145366711,3.330624154640565
24.259505683367625,24.54091683770432,23.609350857019237,23.686981201171875,34500,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-09 00:00:00-04:00,0.5119867128476618,-0.008529703871418937,-0.2037811279296875,23.61073793683733,22.947228940327964,32528.571428571428,1.0606060606060606,3.932818508079851
23.55112847478508,23.657869040818035,23.46379410657869,23.619054794311523,23200,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-10 00:00:00-04:00,0.5260313415482789,-0.0028676683737559605,-0.06792640686035156,23.64539418901716,22.96501922607422,32285.714285714286,0.7185840707964601,0.8216879800206378
24.96788309673893,24.96788309673893,24.055727005004883,24.055727005004883,44900,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-11 00:00:00-04:00,0.5563677550943621,0.018488132336207164,0.4366722106933594,23.734114783150808,23.01483211517334,33171.42857142857,1.3535745047372953,3.7918458733102103
24.375953321698635,24.443879644810192,24.30802514773359,24.33713722229004,28700,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-14 00:00:00-04:00,0.606214826376523,0.011698262838891083,0.28141021728515625,23.86719540187291,23.053970781962075,31671.428571428572,0.9061795218764095,0.5582188892462392
24.74469541869715,24.967882423366866,24.715583346015,24.938772201538086,22100,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-15 00:00:00-04:00,0.6764799070725207,0.024720860705712555,0.6016349792480469,24.001662390572683,23.144539642333985,31428.571428571428,0.7031818181818182,1.0116740123088634
24.356545348340287,25.423964024327184,24.356545348340287,24.802919387817383,27300,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-16 00:00:00-04:00,0.7256044443717397,-0.0054474539733886385,-0.13585281372070312,24.19019344874791,23.224757766723634,29942.85714285714,0.9117366412213741,4.303600956390593
24.375953143633026,25.48218605674819,24.375953143633026,25.394851684570312,209700,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-17 00:00:00-04:00,0.8025556823086785,0.023865428399677535,0.5919322967529297,24.405063356672013,23.3298823038737,55771.42857142857,3.7599897540983607,4.356130631734705
25.42396376206436,25.841225722589456,24.434175444494738,24.99699592590332,26500,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-18 00:00:00-04:00,0.8322659190601691,-0.01566678804069277,-0.3978557586669922,24.592208317347936,23.420774586995442,54628.57142857143,0.4850941422594142,5.628877494981918
25.569520073053503,25.569520073053503,25.229886613850212,25.356035232543945,21400,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-21 00:00:00-04:00,0.8869749079154361,0.0143632982021078,0.359039306640625,24.840348379952566,23.514254506429037,54371.42857142857,0.3935890698896479,1.3394580662491704
25.356035274190113,25.72478080793766,24.996995615958163,25.191070556640625,27100,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-22 00:00:00-04:00,0.923197079934547,-0.006505933376034778,-0.1649646759033203,25.00254031590053,23.598030598958335,51828.57142857143,0.522877618522602,2.8890601943379677
24.85143826751304,25.356034580158664,24.85143826751304,25.278404235839844,13900,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-23 00:00:00-04:00,0.9643033961173337,0.0034668506446700054,0.08733367919921875,25.137007032121932,23.675014050801597,49714.28571428572,0.2795977011494253,1.9961557222437532
25.637446140727015,25.6665582143772,25.540407746079822,25.550111770629883,20200,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-24 00:00:00-04:00,1.0102643628416461,0.010748603126015777,0.27170753479003906,25.224341256277903,23.76428902943929,49442.857142857145,0.4085524414908986,0.4937374420506054
25.666558135551085,25.880041122436523,25.482185371373003,25.880041122436523,32100,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-25 00:00:00-04:00,1.0758850971144356,0.012913029687247723,0.3299293518066406,25.378215789794922,23.852270126342773,50128.57142857143,0.640353377030493,1.5373072599896385
25.16195953603799,25.947967000225578,25.16195953603799,25.773298263549805,30100,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-28 00:00:00-04:00,1.1256919239588932,-0.004124524315155642,-0.10674285888671875,25.432279586791992,23.934752400716146,24471.428571428572,1.230005837711617,3.0496968457436746
25.16195989028722,26.258488745845778,25.16195989028722,26.209970474243164,299800,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-29 00:00:00-04:00,1.1667413023283038,0.016942814467441503,0.4366722106933594,25.605561665126256,24.057667287190757,63514.28571428572,4.720197930724246,4.183632547911978
25.957671762551186,25.957671762551186,25.472481636148363,25.520999908447266,99500,0.0,0.0,LNVGY,Lenovo Group Limited,2025-07-30 00:00:00-04:00,1.1730228667471567,-0.026286583057121615,-0.6889705657958984,25.629128047398158,24.146942202250163,74671.42857142857,1.3325043045724125,1.9011407395610278
24.979999542236328,26.139999389648438,24.770000457763672,26.030000686645508,209600,0.779,0.0,LNVGY,Lenovo Group Limited,2025-07-31 00:00:00-04:00,1.1832140426980002,0.019944390111053867,0.5090007781982422,25.748975208827428,24.261917241414388,100742.85714285714,2.0805445263754963,5.263153652499261
24.600000381469727,25.809999465942383,24.600000381469727,25.559999465942383,66600,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-01 00:00:00-04:00,1.1529145236868976,-0.018056135547635854,-0.470001220703125,25.789203098842076,24.36672439575195,108271.42857142857,0.6151207283282756,4.733955828461299
26.959999084472656,27.139999389648438,26.600000381469727,27.049999237060547,45500,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-04 00:00:00-04:00,1.181791755979333,0.05829420196598689,1.489999771118164,26.0034727369036,24.5266970316569,111885.71428571429,0.4066649642492339,1.9962995320120802
28.3700008392334,28.43000030517578,28.209999084472656,28.280000686645508,29200,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-05 00:00:00-04:00,1.30378651771055,0.04547140422465401,1.230001449584961,26.346324103219168,24.719906679789226,111471.42857142857,0.2619505318467256,0.7779392339513443
28.0,28.209999084472656,27.969999313354492,28.1299991607666,39200,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-06 00:00:00-04:00,1.4073631866091554,-0.00530415566608311,-0.15000152587890625,26.682995659964426,24.887738355000813,112771.42857142857,0.34760577653914365,0.8531808683908385
28.100000381469727,28.43000030517578,28.100000381469727,28.229999542236328,32200,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-07 00:00:00-04:00,1.4725428345446268,0.0035549372361589615,0.10000038146972656,26.971571241106307,25.071518262227375,74542.85714285714,0.4319662706017631,1.1689689304185964
29.200000762939453,29.200000762939453,28.079999923706055,28.200000762939453,45500,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-08 00:00:00-04:00,1.5407029505614254,-0.0010626560319986211,-0.029998779296875,27.354285648890905,25.23392022450765,66828.57142857143,0.6808465156049593,3.971634074227784
28.149999618530273,28.15999984741211,28.049999237060547,28.079999923706055,48600,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-11 00:00:00-04:00,1.583026295847634,-0.004255348793859026,-0.12000083923339844,27.647142682756698,25.391351826985677,43828.57142857143,1.1088657105606259,0.3917400664189333
28.200000762939453,28.969999313354492,28.200000762939453,28.8700008392334,23600,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-12 00:00:00-04:00,1.6578802770886145,0.02813393581459378,0.7900009155273438,28.12000002179827,25.574469820658365,37685.71428571428,0.6262319939347991,2.6671234084920283
29.459999084472656,29.719999313354492,29.459999084472656,29.540000915527344,90300,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-13 00:00:00-04:00,1.7578660161540836,0.023207483783077576,0.6700000762939453,28.475714547293528,25.777980422973634,44085.71428571428,2.0482825664290343,0.8801632390782018
28.0,28.139999389648438,27.399999618530273,27.399999618530273,33100,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-14 00:00:00-04:00,1.7229032794833654,-0.07244418519541085,-2.1400012969970703,28.35000010899135,25.91112798055013,44642.857142857145,0.74144,2.700729129272365
28.75,28.75,27.549999237060547,27.59000015258789,29400,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-15 00:00:00-04:00,1.710111175608434,0.006934326157038484,0.1900005340576172,28.272857393537247,26.03087787628174,43242.857142857145,0.6798810703666996,4.34940469845157
28.200000762939453,28.649999618530273,28.200000762939453,28.59000015258789,41000,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-18 00:00:00-04:00,1.7019164470749575,0.036245016109802464,1.0,28.3242860521589,26.201104482014973,44500.0,0.9213483146067416,1.5739729037744954
29.25,29.25,27.959999084472656,27.969999313354492,26800,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-19 00:00:00-04:00,1.6736878934277406,-0.021685933400643176,-0.6200008392333984,28.29142870221819,26.33707904815674,41828.57142857143,0.6407103825136612,4.6120877625886205
29.25,29.25,28.059999465942383,28.270000457763672,42000,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-20 00:00:00-04:00,1.6320997141807512,0.010725818797783893,0.3000011444091797,28.318571635654994,26.489846356709798,40885.71428571428,1.0272536687631029,4.209411088745887
28.639999389648438,28.639999389648438,28.139999389648438,28.209999084472656,19600,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-21 00:00:00-04:00,1.5675992743509006,-0.0021224397707619858,-0.060001373291015625,28.224285670689174,26.6428778330485,40314.28571428572,0.4861800141743444,1.7724211847819942
26.3799991607666,27.969999313354492,26.3799991607666,27.899999618530273,81700,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-22 00:00:00-04:00,1.5046829021234265,-0.010988992414147636,-0.3099994659423828,27.989999771118164,26.771020253499348,39085.71428571428,2.090277777777778,5.69892535601278
29.290000915527344,29.290000915527344,28.0,28.299999237060547,16600,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-25 00:00:00-04:00,1.4568336321360762,0.014336904085998858,0.39999961853027344,28.11857114519392,26.903115653991698,36728.57142857143,0.45196421625826527,4.558307244892113
28.610000610351562,28.65999984741211,28.450000762939453,28.59000015258789,17300,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-26 00:00:00-04:00,1.4394816433816606,0.010247382450370157,0.29000091552734375,28.26142828805106,27.024823252360026,35000.0,0.4942857142857143,0.734519354151342
28.649999618530273,28.649999618530273,27.989999771118164,28.100000381469727,31300,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-27 00:00:00-04:00,1.388970167009355,-0.017138851644035724,-0.48999977111816406,28.191428320748464,27.134725952148436,33614.28571428572,0.9311517212069698,2.3487538734958164
28.59000015258789,29.200000762939453,28.399999618530273,29.170000076293945,54100,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-28 00:00:00-04:00,1.3968934219278781,0.038078280437669365,1.0699996948242188,28.362857001168386,27.260564231872557,37514.28571428572,1.442117288651942,2.742547625357497
28.079999923706055,28.700000762939453,28.079999923706055,28.65999984741211,17300,0.0,0.0,LNVGY,Lenovo Group Limited,2025-08-29 00:00:00-04:00,1.3515693438160254,-0.01748372394747799,-0.5100002288818359,28.41857119968959,27.38266436258952,33985.71428571428,0.509037410676755,2.163296729010214
205.49699351150966,207.49210995336898,202.30481024884085,204.1004180908203,52929200,0.0,0.0,AAPL,Apple Inc.,2025-04-23 00:00:00-04:00,,,,,,,,2.5415429096376925
204.38970763388747,208.32008954356945,202.44447210591895,207.8612060546875,47311000,0.0,0.0,AAPL,Apple Inc.,2025-04-24 00:00:00-04:00,,0.018426164919435495,3.7607879638671875,,,,,2.826702273681916
205.86608387594285,209.2378355121778,205.69650080604464,208.76898193359375,38222300,0.0,0.0,AAPL,Apple Inc.,2025-04-25 00:00:00-04:00,,0.004367221263343435,0.90777587890625,,,,,1.696293517041538
209.48723454234343,210.98357193193158,206.95344326011445,209.62689208984375,38743100,0.0,0.0,AAPL,Apple Inc.,2025-04-28 00:00:00-04:00,,0.004109375580146679,0.85791015625,,,,,1.9225246492181243
208.18043904370694,211.72177396764008,207.86121308906752,210.6942901611328,36827600,0.0,0.0,AAPL,Apple Inc.,2025-04-29 00:00:00-04:00,,0.005091894749990278,1.0673980712890625,,,,,1.8323044614166395
208.78894157113288,213.0584895980106,206.16535854293033,211.9811248779297,52286500,0.0,0.0,AAPL,Apple Inc.,2025-04-30 00:00:00-04:00,,0.006107591790042166,1.286834716796875,,,,,3.2517664292279336
208.56948083895412,214.0360957896086,208.3899124386699,212.79913330078125,57365700,0.0,0.0,AAPL,Apple Inc.,2025-05-01 00:00:00-04:00,,0.0038588738658813515,0.8180084228515625,209.40457807268416,,46240771.428571425,1.240587002070529,2.6532924562987192
205.58677037884885,206.48458191182934,201.66637387157866,204.8485870361328,101010600,0.0,0.0,AAPL,Apple Inc.,2025-05-02 00:00:00-04:00,,-0.037361741757710676,-7.9505462646484375,209.51145935058594,,53109542.85714286,1.901929381537028,2.3520826333065252
202.6040848015313,203.60164304236298,197.72602561272546,198.40435791015625,69018500,0.0,0.0,AAPL,Apple Inc.,2025-05-05 00:00:00-04:00,,-0.03145849927117084,-6.4442291259765625,208.16048104422433,,56210614.28571428,1.2278552881344476,2.961435671840525
197.72602851406054,200.1600578713198,196.538931754607,198.02528381347656,51216500,0.0,0.0,AAPL,Apple Inc.,2025-05-06 00:00:00-04:00,,-0.0019106137620794605,-0.3790740966796875,206.62566702706474,,58066928.571428575,0.8820252983933564,1.8286180668341263
198.6836658614824,198.95301083885846,192.77812311451905,195.7707977294922,68536700,0.0,0.0,AAPL,Apple Inc.,2025-05-07 00:00:00-04:00,,-0.011384839554669735,-2.254486083984375,204.64622497558594,,62323157.14285714,1.0996987819936686,3.154141371417208
