date,symbol,company,sector,close_price,daily_return_pct,volume_millions,ma_7,ma_30,cumulative_return_pct
2025-06-24,AAPL,Apple Inc.,Technology,200.07293701171875,-0.5955331300461301,54.064,198.33062526157923,202.39962768554688,-1.4611088302539321
2025-06-25,AAPL,Apple Inc.,Technology,201.33151245117188,0.62905831155934,39.5257,199.05979919433597,202.0923100789388,-0.8412417452322241
2025-06-26,AAPL,Apple Inc.,Technology,200.7721405029297,-0.27783626191049,50.7991,199.4279523577009,201.6950942993164,-1.1167407325241352
2025-06-27,AAPL,Apple Inc.,Technology,200.85205078125,0.03980147749589,73.1886,200.20421491350447,201.32051951090492,-1.0773837343395765
2025-06-30,AAPL,Apple Inc.,Technology,204.9374084472656,2.0340134193924797,91.9128,201.42996651785717,201.11142323811848,0.9347155553180775
2025-07-01,AAPL,Apple Inc.,Technology,207.58441162109372,1.2916154224275,78.7889,202.4031481061663,200.99688669840492,2.2384039080138862
2025-07-02,AAPL,Apple Inc.,Technology,212.1991729736328,2.22307702033157,67.9418,203.9642333984375,201.1187484741211,4.51124237124676
2025-07-03,AAPL,Apple Inc.,Technology,213.30792236328125,0.52250410504013,34.9558,205.85494559151783,201.3414957682292,5.057317902864966
2025-07-07,AAPL,Apple Inc.,Technology,209.7119903564453,-1.6857939297312001,50.229,207.05215672084265,201.6031987508138,3.2862680149200463
2025-07-08,AAPL,Apple Inc.,Technology,209.7719268798828,0.02858039892503,42.8489,208.3378404889788,201.89120534261068,3.315787642353496
2025-07-09,AAPL,Apple Inc.,Technology,210.9006500244141,0.53807159104639,48.7494,209.77335466657365,202.4196055094401,3.8717005447228336
2025-07-10,AAPL,Apple Inc.,Technology,212.1692047119141,0.6014939675876599,44.4436,210.8064684186663,202.82581075032556,4.496482557530057
2025-07-11,AAPL,Apple Inc.,Technology,210.92062377929688,-0.58848358050478,39.7658,211.28307015555245,203.18340504964192,3.8815379154739205
2025-07-14,AAPL,Apple Inc.,Technology,208.3834991455078,-1.20288124903511,38.8401,210.73797389439173,203.47207743326825,2.6319663746793953
2025-07-15,AAPL,Apple Inc.,Technology,208.8729553222656,0.23488240612374,42.2963,210.10440717424663,203.74709879557287,2.873030806752319
2025-07-16,AAPL,Apple Inc.,Technology,209.92176818847656,0.50212956703405,47.4905,210.1343754359654,204.0287796020508,3.389586710937098
2025-07-17,AAPL,Apple Inc.,Technology,209.78192138671875,-0.06661853268702,48.0681,210.13580322265625,204.25352478027344,3.320710085319112
2025-07-18,AAPL,Apple Inc.,Technology,210.9405975341797,0.55232411820893,48.9746,210.1415100097656,204.5318751017253,3.8913752862250517
2025-07-21,AAPL,Apple Inc.,Technology,212.23912048339844,0.6155870251616,51.3774,210.15149797712053,204.92642669677736,4.530917112748978
2025-07-22,AAPL,Apple Inc.,Technology,214.15695190429688,0.9036182474420199,46.4041,210.61383056640625,205.2753641764323,5.475477553998265
2025-07-23,AAPL,Apple Inc.,Technology,213.9072265625,-0.11660856188711001,46.9893,211.40293448311945,205.6982172648112,5.352484116478995
2025-07-24,AAPL,Apple Inc.,Technology,213.5176696777344,-0.18211487803653,46.0226,212.06646510532923,206.06746470133464,5.160621568521817
2025-07-25,AAPL,Apple Inc.,Technology,213.63754272460935,0.05614197975087,40.2688,212.5972900390625,206.5702275594076,5.219660823388694
2025-07-28,AAPL,Apple Inc.,Technology,213.80735778808597,0.07948746335069,37.858,213.17235238211492,207.06466674804688,5.303297262723428
2025-07-29,AAPL,Apple Inc.,Technology,211.03050231933597,-1.29876515826095,51.4117,213.1851959228516,207.5581069946289,3.9356547273752263
2025-07-30,AAPL,Apple Inc.,Technology,208.81301879882807,-1.0507881543836,45.5125,212.6957528250558,207.912038675944,2.8435111793188694
2025-07-31,AAPL,Apple Inc.,Technology,207.33470153808597,-0.70796220908352,80.6984,211.7211456298828,208.30925496419272,2.115417985674739
2025-08-01,AAPL,Apple Inc.,Technology,202.1505889892578,-2.50035932739211,104.4345,210.0416259765625,208.50236968994145,-0.4378343926355277
2025-08-04,AAPL,Apple Inc.,Technology,203.11949157714844,0.47929743501371,75.1093,208.55617196219308,208.5806147257487,0.039364513364681386
2025-08-05,AAPL,Apple Inc.,Technology,202.68995666503903,-0.21146907604690998,44.1551,206.99223109654017,208.62789408365884,-0.1721878064549487
2025-08-06,AAPL,Apple Inc.,Technology,213.0082550048828,5.09068061862361,108.4831,206.8780735560826,209.05907135009767,4.90972728087784
2025-08-07,AAPL,Apple Inc.,Technology,219.7805633544922,3.1793642689829698,90.2248,208.12808227539065,209.67403971354167,8.245189664733555
2025-08-08,AAPL,Apple Inc.,Technology,229.0900115966797,4.23579232853814,113.854,211.02479553222656,210.61796875,12.830231104563893
2025-08-11,AAPL,Apple Inc.,Technology,227.17999267578125,-0.83374168414688,61.8061,213.8598371233259,211.49556681315104,11.889518435525904
2025-08-12,AAPL,Apple Inc.,Technology,229.6499938964844,1.08724416776797,55.6262,217.788323538644,212.31931966145837,13.106030699059822
2025-08-13,AAPL,Apple Inc.,Technology,233.3300018310547,1.6024419910191898,69.8785,222.10411071777344,213.1775060017904,14.918489229356634
2025-08-14,AAPL,Apple Inc.,Technology,232.77999877929688,-0.23571895917441,51.9163,226.4026881626674,213.86353352864583,14.647604562646222
2025-08-15,AAPL,Apple Inc.,Technology,231.58999633789065,-0.51121335494743,56.0387,229.0572226388114,214.47293599446616,14.061510696994661
2025-08-18,AAPL,Apple Inc.,Technology,230.88999938964844,-0.30225698834628,37.4762,230.644284929548,215.17886962890623,13.71675180989962
2025-08-19,AAPL,Apple Inc.,Technology,230.55999755859372,-0.14292599589719,39.4026,230.85428292410717,215.8718053181966,13.55422100987338
2025-08-20,AAPL,Apple Inc.,Technology,226.00999450683597,-1.97345727790506,42.2639,230.68714032854356,216.37545013427732,11.313276970985653
2025-08-21,AAPL,Apple Inc.,Technology,224.8999938964844,-0.49112899311095004,30.6212,230.0085688999721,216.79980977376303,10.766585194599232
2025-08-22,AAPL,Apple Inc.,Technology,227.75999450683597,1.27167660647777,42.4778,229.21285356794084,217.36112213134768,12.175177946313243
2025-08-25,AAPL,Apple Inc.,Technology,227.16000366210935,-0.26343118159346,30.9831,228.40999712262837,217.9870056152344,11.87967354959467
2025-08-26,AAPL,Apple Inc.,Technology,229.30999755859372,0.94646674670881,54.5751,228.08428301130024,218.66824035644527,12.938577456067947
2025-08-27,AAPL,Apple Inc.,Technology,230.4900054931641,0.51459070565329,31.2595,228.02714102608817,219.3538482666016,13.519748878753957
2025-08-28,AAPL,Apple Inc.,Technology,232.55999755859372,0.8980832210059001,38.0747,228.31285531180245,220.11311747233077,14.539250695962046
2025-08-29,AAPL,Apple Inc.,Technology,232.13999938964844,-0.18059776976024,39.3894,229.1885702950614,220.81976420084635,14.332395363705054
2025-06-03,AMD,Advanced Micro Devices,Technology,117.30999755859376,2.33795722706944,37.1615,113.34714181082587,,0.0
2025-06-04,AMD,Advanced Micro Devices,Technology,118.58000183105467,1.08260531829489,31.025,114.52857099260602,106.81199951171877,1.0826053182948714
2025-06-05,AMD,Advanced Micro Devices,Technology,115.69000244140624,-2.4371726640432403,34.091,114.69000026157924,107.65533294677736,-1.3809523066253382
2025-06-06,AMD,Advanced Micro Devices,Technology,116.19000244140624,0.43218946274396997,27.0421,115.16571480887276,108.37933298746744,-0.9547311742361231
2025-06-09,AMD,Advanced Micro Devices,Technology,121.7300033569336,4.768053015853161,55.4377,116.40857260567802,109.2153330485026,3.7677997530705998
2025-06-10,AMD,Advanced Micro Devices,Technology,123.23999786376952,1.2404456298324,41.6919,118.19571467808316,110.11033299763996,5.0549828902808125
2025-06-11,AMD,Advanced Micro Devices,Technology,121.13999938964844,-1.7039910017220599,32.2619,119.12571498325892,110.94633305867514,3.2648554349697934
2025-06-12,AMD,Advanced Micro Devices,Technology,118.5,-2.1792961886658397,44.7184,119.29571533203124,111.65133310953776,1.0144083762442024
2025-06-13,AMD,Advanced Micro Devices,Technology,116.16000366210938,-1.97468045391614,39.7027,118.9500013078962,112.30166651407878,-0.9803034016005241
2025-06-16,AMD,Advanced Micro Devices,Technology,126.38999938964844,8.80681422608806,100.9685,120.47857230050224,113.22133305867511,7.740177325056563
2025-06-17,AMD,Advanced Micro Devices,Technology,127.0999984741211,0.5617525816135,86.6239,122.03714316231864,114.10499979654948,8.34541055261504
2025-06-18,AMD,Advanced Micro Devices,Technology,126.79000091552734,-0.24390052109786003,49.6271,122.75999995640346,115.04399973551432,8.081155531691596
2025-06-20,AMD,Advanced Micro Devices,Technology,128.24000549316406,1.1436269162919,79.931,123.47428676060268,115.97333323160808,9.31720071779134
2025-06-23,AMD,Advanced Micro Devices,Technology,129.5800018310547,1.0449128824796001,65.1529,124.68000139508928,116.90266672770184,10.459470230857626
2025-06-24,AMD,Advanced Micro Devices,Technology,138.42999267578125,6.829750516800499,78.572,127.52714320591518,118.08899993896485,18.003576469804727
2025-06-25,AMD,Advanced Micro Devices,Technology,143.39999389648438,3.59026329817371,74.6072,131.41857038225447,119.2649996439616,22.240215566332466
2025-06-26,AMD,Advanced Micro Devices,Technology,143.67999267578125,0.19525717657908,58.1801,133.88856942313058,120.3056660970052,22.478898359891495
2025-06-27,AMD,Advanced Micro Devices,Technology,143.80999755859375,0.09048224487724,61.9379,136.2757121494838,121.17533264160156,22.589720016628444
2025-06-30,AMD,Advanced Micro Devices,Technology,141.89999389648438,-1.32814386658421,42.9725,138.43428257533483,122.07233250935872,20.961552169164822
2025-07-01,AMD,Advanced Micro Devices,Technology,136.11000061035156,-4.08033371048387,55.2572,139.5585675920759,122.70366592407228,16.025917179281855
2025-07-02,AMD,Advanced Micro Devices,Technology,138.52000427246094,1.7706293816048098,39.228,140.83571079799108,123.49633280436198,18.080306159134672
2025-07-03,AMD,Advanced Micro Devices,Technology,137.91000366210938,-0.44037004875607,28.646,140.7614266531808,124.30966618855794,17.560315857330377
2025-07-07,AMD,Advanced Micro Devices,Technology,134.8000030517578,-2.25509428450986,37.395,139.53285653250558,125.0676663716634,14.909219893579984
2025-07-08,AMD,Advanced Micro Devices,Technology,137.82000732421875,2.24035920184761,36.1246,138.69571576799666,125.97133331298828,17.483599175237117
2025-07-09,AMD,Advanced Micro Devices,Technology,138.41000366210938,0.42809193624743996,37.0131,137.9242880684989,126.90800018310549,17.986536989719593
2025-07-10,AMD,Advanced Micro Devices,Technology,144.16000366210938,4.15432399961281,61.1015,138.2471466064453,127.89466705322266,22.888080012195577
2025-07-11,AMD,Advanced Micro Devices,Technology,146.4199981689453,1.56769870243138,50.0492,139.72000340053015,129.01333363850912,24.814594847989603
2025-07-14,AMD,Advanced Micro Devices,Technology,146.24000549316406,-0.12292902474535,44.7186,140.82286071777344,130.12033386230468,24.661161483803106
2025-07-15,AMD,Advanced Micro Devices,Technology,155.61000061035156,6.407272131581999,93.3701,143.35143171037947,131.61633377075196,32.64854134246127
2025-07-16,AMD,Advanced Micro Devices,Technology,160.0800018310547,2.87256680365681,59.4928,146.96286010742188,133.13133392333984,36.458959306599816
2025-07-17,AMD,Advanced Micro Devices,Technology,160.41000366210938,0.20614806801598998,50.6051,150.19000244140625,134.56800079345703,36.7402668148451
2025-07-18,AMD,Advanced Micro Devices,Technology,156.99000549316406,-2.1320354659109997,48.8598,152.8442884172712,135.84833424886068,33.824915830171264
2025-07-21,AMD,Advanced Micro Devices,Technology,157.0,0.006366333197171947,39.0211,154.67857360839844,137.22533416748047,33.83343557021383
2025-07-22,AMD,Advanced Micro Devices,Technology,154.72000122070312,-1.45222852184514,49.028,155.86428833007812,138.5096674601237,31.88986824709794
2025-07-23,AMD,Advanced Micro Devices,Technology,158.64999389648438,2.54006763493701,41.5109,157.63714381626673,139.74033381144207,35.23996010420356
2025-07-24,AMD,Advanced Micro Devices,Technology,162.1199951171875,2.1872053918686003,48.4401,158.567143031529,141.0363337198893,38.19793580356365
2025-07-25,AMD,Advanced Micro Devices,Technology,166.47000122070312,2.68320147701166,53.4323,159.48000008719308,142.54733378092448,41.906064858244505
2025-07-28,AMD,Advanced Micro Devices,Technology,173.66000366210938,4.3190979688129305,68.2678,161.37285723005022,144.38600056966146,48.03512682315932
2025-07-29,AMD,Advanced Micro Devices,Technology,177.44000244140625,2.1766663017303602,108.1548,164.2942853655134,146.428667195638,51.25735754344285
2025-07-30,AMD,Advanced Micro Devices,Technology,179.50999450683594,1.1665870361522401,64.8203,167.50999886648995,148.19933369954427,53.02190626777112
2025-07-31,AMD,Advanced Micro Devices,Technology,176.30999755859375,-1.78262884862397,71.7653,170.5942840576172,149.83966700236002,50.29409362192747
2025-08-01,AMD,Advanced Micro Devices,Technology,171.6999969482422,-2.61471310429772,75.3961,172.4585702078683,151.3366668701172,46.36433426100943
2025-08-04,AMD,Advanced Micro Devices,Technology,176.77999877929688,2.9586499250702,52.951,174.5528564453125,152.9546666463216,50.694742526952275
2025-08-05,AMD,Advanced Micro Devices,Technology,174.30999755859375,-1.39721757990666,88.8085,175.672855922154,154.44566650390624,48.58920909237061
2025-08-06,AMD,Advanced Micro Devices,Technology,163.1199951171875,-6.41959875975832,133.6418,174.1671404157366,155.26866658528647,39.050378068342084
2025-08-07,AMD,Advanced Micro Devices,Technology,172.39999389648438,5.68906268825597,95.4483,173.4471391950335,156.23533325195314,46.96104124490701
2025-08-08,AMD,Advanced Micro Devices,Technology,172.75999450683594,0.20881706676145,68.8667,172.48285348074776,157.2046666463216,47.267920980516706
2025-08-11,AMD,Advanced Micro Devices,Technology,172.27999877929688,-0.27783962884999003,70.651,171.90713936941964,158.1536666870117,46.85875233544934
2025-08-12,AMD,Advanced Micro Devices,Technology,174.9499969482422,1.54980159499871,52.2435,172.37142508370536,159.25533345540364,49.13477162153934
2025-08-13,AMD,Advanced Micro Devices,Technology,184.4199981689453,5.41297592791885,108.3051,173.46285356794084,160.86566670735678,57.20740090957004
2025-08-14,AMD,Advanced Micro Devices,Technology,180.9499969482422,-1.88157534711842,66.3088,174.4114249093192,162.27999979654948,54.24942521020992
2025-08-15,AMD,Advanced Micro Devices,Technology,177.50999450683594,-1.90107902703651,51.5431,176.4671391078404,163.5999994913737,51.317021738214265
2025-08-18,AMD,Advanced Micro Devices,Technology,176.13999938964844,-0.77178477808738,35.9375,177.00142560686385,164.97799936930338,50.14917999778354
2025-08-19,AMD,Advanced Micro Devices,Technology,166.5500030517578,-5.44453069780935,64.455,176.1142839704241,165.9356658935547,41.974261800295196
2025-08-20,AMD,Advanced Micro Devices,Technology,165.1999969482422,-0.81057104700027,60.2332,175.1028551374163,166.82866566975912,40.82345953994964
2025-08-21,AMD,Advanced Micro Devices,Technology,163.7100067138672,-0.9019311512710401,37.8805,173.4971422467913,167.48033243815104,39.553328890061266
2025-08-22,AMD,Advanced Micro Devices,Technology,167.75999450683594,2.47387919300945,43.9986,171.1171417236328,168.19166564941406,43.00570965662453
2025-08-25,AMD,Advanced Micro Devices,Technology,163.36000061035156,-2.6227909159266702,36.1347,168.60428510393416,168.7623321533203,39.25496889449411
2025-08-26,AMD,Advanced Micro Devices,Technology,166.6199951171875,1.9955891862486599,52.1386,167.04857090541296,169.12933197021485,42.03392599506659
2025-08-27,AMD,Advanced Micro Devices,Technology,167.1300048828125,0.30609157398324,37.031,165.7614288330078,169.3643320719401,42.46867987473508
2025-08-28,AMD,Advanced Micro Devices,Technology,168.5800018310547,0.86758625374234,36.2852,166.05142865862166,169.63666534423828,43.704718557216474
2025-08-29,AMD,Advanced Micro Devices,Technology,162.6300048828125,-3.52947970317681,37.4513,165.68428693498885,169.82466532389324,38.632689683232144
2025-06-03,AMZN,Amazon.com Inc.,Consumer Cyclical,205.7100067138672,-0.45486920415204,33.1391,204.971429007394,,0.0
2025-06-04,AMZN,Amazon.com Inc.,Consumer Cyclical,207.22999572753903,0.7388989179248401,29.9156,205.86285618373327,197.95099995930988,0.738898917924824
2025-06-05,AMZN,Amazon.com Inc.,Consumer Cyclical,207.91000366210935,0.32814165352026,51.8642,206.13285609654017,198.86133321126303,1.0694652065722066
2025-06-06,AMZN,Amazon.com Inc.,Consumer Cyclical,213.57000732421875,2.7223334916139397,39.8325,207.3971426827567,199.76233367919923,3.8209131076858416
2025-06-09,AMZN,Amazon.com Inc.,Consumer Cyclical,216.97999572753903,1.59666071376007,38.1025,209.0085710797991,200.6953333536784,5.4785808399432145
2025-06-10,AMZN,Amazon.com Inc.,Consumer Cyclical,217.6100006103516,0.29035159702168,31.3033,210.8085719517299,201.6923334757487,5.784839583927837
2025-06-11,AMZN,Amazon.com Inc.,Consumer Cyclical,213.1999969482422,-2.02656295654621,39.326,211.7442866734096,202.55266672770185,3.6410432112781166
2025-06-12,AMZN,Amazon.com Inc.,Consumer Cyclical,213.2400054931641,0.01876573428449,27.64,212.8200007847377,203.51333363850912,3.660492214056843
2025-06-13,AMZN,Amazon.com Inc.,Consumer Cyclical,212.1000061035156,-0.5346085913906901,29.3378,213.5157165527344,204.2433339436849,3.106314316802572
2025-06-16,AMZN,Amazon.com Inc.,Consumer Cyclical,216.1000061035156,1.88590282173202,33.2842,214.6857169015067,205.11400095621744,5.050799207887047
2025-06-17,AMZN,Amazon.com Inc.,Consumer Cyclical,214.82000732421875,-0.59231778951627,32.0863,214.86428833007807,206.0630009969076,4.428564636149734
2025-06-18,AMZN,Amazon.com Inc.,Consumer Cyclical,212.5200042724609,-1.07066519567077,44.3605,214.2271466936384,206.9800013224284,3.310484340251918
2025-06-20,AMZN,Amazon.com Inc.,Consumer Cyclical,209.69000244140625,-1.3316402099383,75.3507,213.09571838378903,207.6793345133464,1.9347603896951115
2025-06-23,AMZN,Amazon.com Inc.,Consumer Cyclical,208.47000122070312,-0.5818118205439999,37.3117,212.42000470842635,208.22566782633464,1.3416919045046605
2025-06-24,AMZN,Amazon.com Inc.,Consumer Cyclical,212.7700042724609,2.06264835543674,38.3788,212.35286167689733,208.8826680501302,3.432014645944692
2025-06-25,AMZN,Amazon.com Inc.,Consumer Cyclical,211.9900054931641,-0.36659245365152,31.7557,212.33714730398995,208.99433492024735,3.052840685592928
2025-06-26,AMZN,Amazon.com Inc.,Consumer Cyclical,217.1199951171875,2.41992051091712,50.4808,212.4828600202288,209.18600158691407,5.546637514426345
2025-06-27,AMZN,Amazon.com Inc.,Consumer Cyclical,223.3000030517578,2.84635596607982,119.2171,213.6942879813058,209.62100168863927,8.550870528314869
2025-06-30,AMZN,Amazon.com Inc.,Consumer Cyclical,219.38999938964844,-1.75100922914143,58.8878,214.6757158551897,210.09500172932945,6.650134767050719
2025-07-01,AMZN,Amazon.com Inc.,Consumer Cyclical,220.4600067138672,0.48771927945464993,39.2568,216.21428789411272,210.590668741862,7.170288035873984
2025-07-02,AMZN,Amazon.com Inc.,Consumer Cyclical,219.9199981689453,-0.24494626166945999,30.8942,217.8500017438616,211.0493352254232,6.907778421709709
2025-07-03,AMZN,Amazon.com Inc.,Consumer Cyclical,223.41000366210935,1.5869432167251,29.6324,219.3700016566685,211.69400177001955,8.604344159524535
2025-07-07,AMZN,Amazon.com Inc.,Consumer Cyclical,223.47000122070312,0.02685535903059,36.6041,221.01000104631697,212.43900197347008,8.633510246071419
2025-07-08,AMZN,Amazon.com Inc.,Consumer Cyclical,219.3600006103516,-1.83917330643966,45.692,221.3300018310547,212.9810017903646,6.6355517237773
2025-07-09,AMZN,Amazon.com Inc.,Consumer Cyclical,222.5399932861328,1.44966842949179,38.1551,221.221429007394,213.69933471679687,8.181413651731262
2025-07-10,AMZN,Amazon.com Inc.,Consumer Cyclical,222.25999450683597,-0.12581953255335002,30.3706,221.63142830984933,214.24066772460935,8.045300302765067
2025-07-11,AMZN,Amazon.com Inc.,Consumer Cyclical,225.0200042724609,1.24179332036298,50.5183,222.2828565325056,214.9173344930013,9.38699962489089
2025-07-14,AMZN,Amazon.com Inc.,Consumer Cyclical,225.69000244140625,0.29775049161142,35.7026,223.1071428571429,215.5836680094401,9.71269995403301
2025-07-15,AMZN,Amazon.com Inc.,Consumer Cyclical,226.3500061035156,0.2924381474455,34.9073,223.5271432059152,216.2950017293294,10.033541741291007
2025-07-16,AMZN,Amazon.com Inc.,Consumer Cyclical,223.19000244140625,-1.39606961647892,39.5359,223.48714338030132,216.8463353474935,8.497396897105203
2025-07-17,AMZN,Amazon.com Inc.,Consumer Cyclical,223.8800048828125,0.30915472640284,31.8558,224.1328582763672,217.452001953125,8.832821727636663
2025-07-18,AMZN,Amazon.com Inc.,Consumer Cyclical,226.1300048828125,1.00500265808809,37.8338,224.6457170758929,218.0820022583008,9.926594478871674
2025-07-21,AMZN,Amazon.com Inc.,Consumer Cyclical,229.3000030517578,1.40184765422355,40.2976,225.65143258231024,218.7950022379557,11.467597864941581
2025-07-22,AMZN,Amazon.com Inc.,Consumer Cyclical,227.47000122070312,-0.79808190436073,37.4837,226.00143214634485,219.25833536783853,10.577995137155893
2025-07-23,AMZN,Amazon.com Inc.,Consumer Cyclical,228.2899932861328,0.36048360708190996,28.2949,226.37285940987724,219.63533528645837,10.9766106826652
2025-07-24,AMZN,Amazon.com Inc.,Consumer Cyclical,232.22999572753903,1.7258761037624402,42.9023,227.21285792759485,220.12266845703124,12.89192948720277
2025-07-25,AMZN,Amazon.com Inc.,Consumer Cyclical,231.44000244140625,-0.34017710918776,28.7121,228.3914293561663,220.7306686401367,12.507896984966926
2025-07-28,AMZN,Amazon.com Inc.,Consumer Cyclical,232.7899932861328,0.58330056623134,26.3001,229.6642848423549,221.38233489990236,13.164156185135223
2025-07-29,AMZN,Amazon.com Inc.,Consumer Cyclical,231.00999450683597,-0.76463715392998,33.7162,230.3614262172154,222.01266784667968,12.298861002012341
2025-07-30,AMZN,Amazon.com Inc.,Consumer Cyclical,230.19000244140625,-0.35495956232552,32.9933,230.4885689871652,222.48233439127603,11.900245456503033
2025-07-31,AMZN,Amazon.com Inc.,Consumer Cyclical,234.1100006103516,1.70294023518382,104.3573,231.43714032854356,223.12533416748047,13.805839759651285
2025-08-01,AMZN,Amazon.com Inc.,Consumer Cyclical,214.75,-8.26961708593303,122.2588,229.5028555733817,223.19966735839844,4.3945325900975885
2025-08-04,AMZN,Amazon.com Inc.,Consumer Cyclical,211.6499938964844,-1.44354184098515,77.8901,226.56285531180245,223.26500040690104,2.8875538324586447
2025-08-05,AMZN,Amazon.com Inc.,Consumer Cyclical,213.75,0.9922070229506801,51.5051,224.03571210588728,223.44100036621091,3.9084113673264698
2025-08-06,AMZN,Amazon.com Inc.,Consumer Cyclical,222.30999755859372,4.00467722039474,54.823,222.538569859096,223.75900014241537,8.069607847427829
2025-08-07,AMZN,Amazon.com Inc.,Consumer Cyclical,223.1300048828125,0.36885760119835,40.6035,221.4128570556641,224.13033345540364,8.468230810558342
2025-08-08,AMZN,Amazon.com Inc.,Consumer Cyclical,222.69000244140625,-0.1971955504762,32.9705,220.34142848423548,224.31600036621091,8.254336285719654
2025-08-11,AMZN,Amazon.com Inc.,Consumer Cyclical,221.3000030517578,-0.62418580735978,31.6462,218.5114288330078,224.24933369954428,7.578628082772632
2025-08-12,AMZN,Amazon.com Inc.,Consumer Cyclical,221.47000122070312,0.07681796954406,37.1858,219.471429007394,224.31866709391275,7.661267800529181
2025-08-13,AMZN,Amazon.com Inc.,Consumer Cyclical,224.55999755859372,1.39522116804042,36.5083,221.31571524483817,224.45533345540363,9.16338059866284
2025-08-14,AMZN,Amazon.com Inc.,Consumer Cyclical,230.97999572753903,2.85892333396118,61.5458,223.7771432059152,224.8240000406901,12.284277958738876
2025-08-15,AMZN,Amazon.com Inc.,Consumer Cyclical,231.02999877929688,0.02164821745722,39.6492,225.0228576660156,225.0779998779297,12.30858550340168
2025-08-18,AMZN,Amazon.com Inc.,Consumer Cyclical,231.4900054931641,0.19911124801875998,25.2489,226.2171434674944,225.3453333536784,12.53220452962973
2025-08-19,AMZN,Amazon.com Inc.,Consumer Cyclical,228.00999450683597,-1.5033093886340099,29.891,226.9771423339844,225.6336664835612,10.840497333698984
2025-08-20,AMZN,Amazon.com Inc.,Consumer Cyclical,223.80999755859372,-1.84202317855688,36.6043,227.33571297781808,225.6759999593099,8.798789681584495
2025-08-21,AMZN,Amazon.com Inc.,Consumer Cyclical,221.9499969482422,-0.83106234334532,32.1405,227.404283796038,225.6656667073568,7.8946039105253885
2025-08-22,AMZN,Amazon.com Inc.,Consumer Cyclical,228.83999633789065,3.1043025385826697,37.3153,228.0157121930804,225.79299977620445,11.243978838713552
2025-08-25,AMZN,Amazon.com Inc.,Consumer Cyclical,227.94000244140625,-0.39328522587261,22.6337,227.5814274379185,225.8679997762044,10.806472705268021
2025-08-26,AMZN,Amazon.com Inc.,Consumer Cyclical,228.7100067138672,0.3378100659005,26.1054,227.25,225.94666646321613,11.180788123735708
2025-08-27,AMZN,Amazon.com Inc.,Consumer Cyclical,229.1199951171875,0.17926124405795,21.2545,226.9114270891462,226.1443328857422,11.380092187679768
2025-08-28,AMZN,Amazon.com Inc.,Consumer Cyclical,231.6000061035156,1.08240705271474,33.6796,227.42428588867188,226.4016662597656,12.585678160839375
2025-08-29,AMZN,Amazon.com Inc.,Consumer Cyclical,229.0,-1.12262782167351,26.1778,228.1657148088728,226.49733276367184,11.321760014586001
2025-06-03,DELL,Dell Technologies Inc.,Technology,111.44445037841795,3.5344212284856096,6.6439,111.65074702671596,,0.0
2025-06-04,DELL,Dell Technologies Inc.,Technology,112.2411880493164,0.71491910830288,4.5362,111.73468889508928,103.52415771484377,0.7149191083029027
2025-06-05,DELL,Dell Technologies Inc.,Technology,111.36477661132812,-0.78082872537237,5.435,111.4259512765067,104.276416015625,-0.07149191083027917
2025-06-06,DELL,Dell Technologies Inc.,Technology,113.28691864013672,1.7259874147792902,4.0375,111.42310660226003,104.91879018147786,1.653261562565489
